Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-08-19 00:00:00,145.52186,368.16167,14.834585,86.249983,3.1090775,4.3405e-06,0
1979-08-20 00:00:00,194.94988,356.82625,16.357092,81.61769,3.7941291,1.598e-07,0
1979-08-21 00:00:00,171.10267,357.16917,17.325001,78.88806,2.6197774,5.651e-07,0
1979-08-22 00:00:00,251.56293,320.69667,17.369588,73.021475,3.8769706,7.22e-08,0
1979-08-23 00:00:00,256.11015,338.35042,17.76459,76.471192,5.2419421,2.76e-08,0
1979-08-24 00:00:00,181.46668,371.80541,19.283334,85.861038,6.7759955,2.184e-07,0
1979-08-25 00:00:00,173.37425,374.855,20.319175,86.291195,5.4454115,9.109e-07,0
1979-08-26 00:00:00,194.10219,349.755,18.452094,74.13802,4.0599489,0,0
1979-08-27 00:00:00,137.14132,390.42708,19.750009,86.326337,4.8558036,1.37153e-05,0
1979-08-28 00:00:00,230.47301,354.4325,19.05084,86.171915,3.3188799,1.6088e-06,0
1979-08-29 00:00:00,179.30464,378.86042,19.035836,90.033228,6.6579197,6.8296001e-06,0
1979-08-30 00:00:00,199.72864,378.89958,21.670421,81.43613,5.3213568,1.5236e-06,0
1979-08-31 00:00:00,257.57233,304.57334,16.867513,69.358547,5.2643424,0,0
1979-09-01 00:00:00,240.20009,318.4325,17.21876,69.97223,4.2454709,0,0
1979-09-02 00:00:00,232.07172,354.29417,19.966258,79.977328,5.8664458,4.4334e-06,0
1979-09-03 00:00:00,176.99271,398.32875,21.220839,83.735886,4.407226,3.7676e-06,0
1979-09-04 00:00:00,225.0844,357.22375,20.454591,73.664864,2.6667357,0,0
1979-09-05 00:00:00,172.99714,389.24167,21.074588,80.983565,4.3620309,9.796e-07,0
1979-09-06 00:00:00,82.143898,393.98625,19.549594,92.79191,7.8443521,2.89753e-05,0
1979-09-07 00:00:00,200.27527,342.71334,17.995423,75.974788,6.5571115,4.996e-07,0
1979-09-08 00:00:00,154.61673,320.08875,12.333758,76.967269,5.2763573,3.576e-07,0
1979-09-09 00:00:00,203.36188,294.08876,10.952928,71.299962,2.6934115,0,0
1979-09-10 00:00:00,198.64688,309.65042,12.68917,70.594336,5.8694967,0,0
1979-09-11 00:00:00,224.9204,288.35501,11.435423,73.305797,7.8112843,0,0
1979-09-12 00:00:00,187.1651,295.34251,11.634593,73.596073,3.7298127,0,0
1979-09-13 00:00:00,203.62587,306.29542,15.063751,73.254356,5.053909,0,0
1979-09-14 00:00:00,78.022837,375.09458,16.838345,93.13424,8.7338647,1.92888e-05,0
1979-09-15 00:00:00,186.56283,325.50625,14.357505,75.129701,7.5889484,1.4702e-06,0
1979-09-16 00:00:00,139.6946,348.05208,13.131673,78.369378,4.1767229,0,0
1979-09-17 00:00:00,212.47829,309.25292,15.067508,73.739388,5.0301534,0,0
1979-09-18 00:00:00,197.72188,313.23917,15.806252,77.188405,6.0847918,9.06e-08,0
1979-09-19 00:00:00,152.50195,306.815,10.301256,77.83355,8.9584402,1.0902e-06,0
1979-09-20 00:00:00,208.92374,250.66876,5.2129265,72.474253,4.5989949,1.5592e-06,0
1979-09-21 00:00:00,120.34275,331.47667,11.405843,87.51347,5.5431319,9.6194001e-06,0
